smiles,inchikey,dtxsid,match,vp_mmHg,vp_source,bp_C,bp_source,logp,logp_source
COc1ccc2c(c1OC)C(=O)O[C@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,AKNNEGZIBPJZJG-QZTJIDSGSA-N,DTXSID70191919,exact,1.0964781961431829e-10,predicted,427.0,predicted,2.6,predicted
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,AKNNEGZIBPJZJG-UHFFFAOYSA-N,,,,,,,,
COc1cc(COC(=O)c2ccc(O)c(OC)c2)ccc1O,AKNSFIZASLRLGR-UHFFFAOYSA-N,,,,,,,,
CCC/C=C(\C)C(=O)O,AKOVMBAFZSPEQU-AATRIKPKSA-N,DTXSID0067422,stereo-blind,0.08912509381337455,predicted,225.0,predicted,1.96,predicted
COC(C)=[Cr],AKPAFWYXUVKYNE-UHFFFAOYSA-N,,,,,,,,
CCOC(=O)CCCSC(C)=O,AKUUBUQNHOTPHG-UHFFFAOYSA-N,DTXSID40146355,exact,0.007244359600749898,predicted,244.0,predicted,1.74,predicted
CCC1(O)C2(C)CCCC1(C)CC2,AKVDDUFUTRWZKY-UHFFFAOYSA-N,,,,,,,,
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O,AKYHKWQPZHDOBW-DSXUQNDKSA-N,,,,,,,,
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O,AKYHKWQPZHDOBW-UHFFFAOYSA-N,,,,,,,,
CC(CCCC(C)(C)O)CC1OCC(C)O1,AKZXNDJMPSPJQM-UHFFFAOYSA-N,,,,,,,,
Clc1ccc(-c2cccc(Cl)c2Cl)c(Cl)c1,ALFHIHDQSYXSGP-UHFFFAOYSA-N,DTXSID80873557,exact,3.3884415613920276e-05,predicted,370.0,predicted,6.17,predicted
Cc1cnc2ccccc2n1,ALHUXMDEZNLFTA-UHFFFAOYSA-N,DTXSID50222831,exact,0.0003715352290971724,predicted,244.0,experimental,1.61,experimental
C[C@@H]1CCCCCCCCCCCCC(=O)C1,ALHUZKCOMYUFRB-OAHLLOKOSA-N,DTXSID301365280,exact,5.011872336272725e-06,predicted,329.0,predicted,6.16,predicted
CC1CCCCCCCCCCCCC(=O)C1,ALHUZKCOMYUFRB-UHFFFAOYSA-N,,,,,,,,
CCCCCC(C#N)=C1CCC(C)CC1,ALJJLSJWJSMCCD-UHFFFAOYSA-N,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)CCCCC,ALKCLFLTXBBMMP-UHFFFAOYSA-N,,,,,,,,
COC(=O)CCCCCCCCC(=O)OC,ALOUNLDAKADEEB-UHFFFAOYSA-N,DTXSID1026740,exact,0.004570881896148752,predicted,278.0,predicted,2.69,predicted
CCCC(=O)OC1CC2(C)CC[C@@H]1C2(C)C,ALPQPFVDVBJLHC-IFQILLTASA-N,DTXSID30974023,exact,0.06165950018614822,predicted,246.0,predicted,4.82,predicted
O=C=Nc1ccc(N=C=O)cc1,ALQLPWJFHRMHIU-UHFFFAOYSA-N,DTXSID3025883,exact,0.004897788193684461,predicted,260.0,experimental,0.68,predicted
CCCCCCCC(=O)Oc1ccc(C)cc1,ALRYNTSLFYRKGF-UHFFFAOYSA-N,DTXSID9052262,exact,0.0028840315031266055,predicted,292.0,predicted,4.88,predicted
CCCCCCCC/C=C\CCCCCCCCO,ALSTYHKOOCGGFT-KTKRTIGZSA-N,DTXSID0022010,exact,1.9498445997580454e-06,predicted,331.0,predicted,7.61,predicted
CCCCCCCC/C=C/CCCCCCCCO,ALSTYHKOOCGGFT-MDZDMXLPSA-N,DTXSID801355915,exact,1.9498445997580454e-06,predicted,331.0,predicted,7.61,predicted
CC1COC(C)(C)O1,ALTFLAPROMVXNX-UHFFFAOYSA-N,,,,,,,,
C[C@H]1COC(C)(C)O1,ALTFLAPROMVXNX-YFKPBYRVSA-N,,,,,,,,
CCCCC=COC(=O)c1ccccc1,ALTSDDHTSDGUCM-UHFFFAOYSA-N,,,,,,,,
COc1ccc(OC)c(C(C)(C)C)c1,ALVJDUNBMKMTDC-UHFFFAOYSA-N,DTXSID1051854,exact,0.013803842646028845,predicted,250.0,predicted,2.93,predicted
CCCSSCCC,ALVPFGSHPUPROW-UHFFFAOYSA-N,DTXSID2022096,exact,0.5128613839913648,experimental,194.0,experimental,3.49,predicted
CCCCCCC1(C)CCC(=O)O1,ALWUKGXLBSQSMA-UHFFFAOYSA-N,,,,,,,,
CC1=CC(C)C(C(=O)C(C)(C)C)CC1,ALXMEIMLYKTBHU-UHFFFAOYSA-N,,,,,,,,
Nc1ccc(C(=O)O)cc1,ALYNCZNDIQEVRV-UHFFFAOYSA-N,DTXSID6024466,exact,1.6595869074375598e-05,predicted,292.0,predicted,0.82,predicted
CCOC(OCC)C(C)c1ccccc1,AMAXDFNIPPJNCG-UHFFFAOYSA-N,,,,,,,,
S=C([S-])NCCNC(=S)[S-].[Zn+2],AMHNZOICSMBGDH-UHFFFAOYSA-L,DTXSID5021465,exact,1.9054607179632483e-06,predicted,358.0,predicted,-2.1,predicted
O=COCCCc1ccccc1,AMHRXSOVSAQOKL-UHFFFAOYSA-N,DTXSID40861713,exact,0.018197008586099836,predicted,249.0,predicted,2.45,predicted
[O-][n+]1c2c(c(-c3ccncc3)c3c1CCCC3)CCCC2,AMHSKSYDKNPLIE-UHFFFAOYSA-N,,,,,,,,
CC(C)C=O,AMIMRNSIRUDHCM-UHFFFAOYSA-N,DTXSID9021635,exact,169.82436524617444,predicted,65.0,experimental,0.71,predicted
CCCCCCCCCC=CCOC(C)=O,AMIUTTABDVIFDZ-UHFFFAOYSA-N,DTXSID80885711,exact,0.002754228703338166,predicted,273.0,predicted,5.64,predicted
CCCCCCCCC/C=C/COC(C)=O,AMIUTTABDVIFDZ-VAWYXSNFSA-N,DTXSID80885711,stereo-blind,0.002754228703338166,predicted,273.0,predicted,5.64,predicted
CC1(C)CCC(COC=O)C23C4CC(CC412)C3(C)C,AMKJSSRFMFASCY-UHFFFAOYSA-N,,,,,,,,
CCCCCO,AMQJEAYHLZJPGS-UHFFFAOYSA-N,DTXSID6021741,exact,2.1877616239495525,experimental,138.0,experimental,1.53,predicted
CCCCCCC(OCCCC)OCCCC,AMSWIMWRNMWSRJ-UHFFFAOYSA-N,DTXSID30325036,exact,0.005011872336272725,predicted,286.0,predicted,5.85,predicted
CCCC/C=C\CCCCCCCCCC=O,AMTITFMUKRZZEE-WAYWQWQTSA-N,DTXSID1032303,exact,0.005623413251903491,predicted,250.0,experimental,6.73,predicted
Cc1ccccc1-c1nc2ccccc2s1,AMWVFOHECZHTQT-UHFFFAOYSA-N,DTXSID70166561,exact,9.772372209558111e-05,predicted,359.0,predicted,3.66,predicted
CC(=O)SC(C)(C)[C@@H]1CC[C@@H](C)CC1=O,AMXPURQVAMENCC-PSASIEDQSA-N,DTXSID801351682,exact,0.0010964781961431851,predicted,287.0,predicted,3.17,predicted
CC(=O)SC(C)(C)C1CCC(C)CC1=O,AMXPURQVAMENCC-UHFFFAOYSA-N,,,,,,,,
CC/C=C/CC/C=C/CO,AMXYRHBJZOVHOL-DYWGDJMRSA-N,DTXSID401312577,exact,0.007585775750291836,predicted,216.0,predicted,3.01,predicted
CC/C=C\CC/C=C/CO,AMXYRHBJZOVHOL-ODYTWBPASA-N,DTXSID7047192,exact,0.007585775750291836,predicted,216.0,predicted,3.01,predicted
CCC=CCCC=CCO,AMXYRHBJZOVHOL-UHFFFAOYSA-N,DTXSID6047232,exact,0.007585775750291836,predicted,216.0,predicted,3.01,predicted
Cc1ccc(OC(=O)c2ccccc2O)cc1,AMYKXJAXRJCLCV-UHFFFAOYSA-N,DTXSID3047508,exact,2.4547089156850283e-07,predicted,326.0,predicted,3.3,predicted
CC(=O)Oc1ccccc1C,AMZORBZSQRUXNC-UHFFFAOYSA-N,DTXSID7060201,exact,0.057543993733715694,predicted,208.0,experimental,1.93,experimental
CC1CC(C)(C)CC(=O)O1,ANAWSOIMWQHBPG-UHFFFAOYSA-N,,,,,,,,
CCCCCC1=C(C)CCCC1=O,ANEARBRQUGQDNS-UHFFFAOYSA-N,DTXSID30501297,exact,0.0588843655355589,predicted,253.0,predicted,3.7,predicted
CCOC(=O)/C=C(\CC(=O)O)C(=O)O,ANIDMCPGEUWERH-SNAWJCMRSA-N,,,,,,,,
CCOC(=O)C=C(CC(=O)[O-])C(=O)[O-],ANIDMCPGEUWERH-UHFFFAOYSA-L,,,,,,,,
C=CC(=O)OCCCCCCCC,ANISOHQJBAQUQP-UHFFFAOYSA-N,DTXSID8044624,exact,0.1,predicted,222.0,predicted,4.2,predicted
CC/C=C\CCOC(=O)C#CCCCCC,ANJQMBWSXVCLTG-VURMDHGXSA-N,DTXSID10887485,exact,0.04570881896148749,predicted,254.0,predicted,4.01,predicted
CCCC(=O)OC(C)Cc1ccccc1,ANJRGSHRMWLHFZ-UHFFFAOYSA-N,,,,,,,,
CC(C)COc1ccc(C(=O)CCc2ccccn2)c(O)c1,ANKJXSOMEJINDX-UHFFFAOYSA-N,DTXSID701019568,exact,2.951209226666384e-07,predicted,351.0,predicted,3.13,predicted
O=C1OCCCCCCO1,ANLVEXKNRYNLDH-UHFFFAOYSA-N,DTXSID50620696,exact,0.025703957827688632,predicted,214.0,predicted,0.62,predicted
CCc1ccc(OC(C)=O)cc1,ANMYMLIUCWWISO-UHFFFAOYSA-N,DTXSID40863131,exact,0.010715193052376065,predicted,227.0,predicted,2.56,experimental
CC(=O)OCC1CCC(C)(C)C23CC4CC2C13C4(C)C,ANPXCNWSCGYEMA-UHFFFAOYSA-N,,,,,,,,
O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,ANSXAPJVJOKRDJ-UHFFFAOYSA-N,DTXSID1026536,exact,3.4673685045253164e-07,predicted,325.0,predicted,-0.49,predicted
O=CCCOCc1ccccc1,ANSYAMHYCYOWAW-UHFFFAOYSA-N,DTXSID90447162,exact,0.0446683592150963,predicted,252.0,predicted,1.74,predicted
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,ANUSOIHIIPAHJV-UHFFFAOYSA-N,DTXSID4026137,exact,2.089296130854041e-09,predicted,393.0,predicted,4.02,predicted
CCC(C)CCCCC=O,ANZKSSJWPUCGOP-UHFFFAOYSA-N,,,,,,,,
CC(=O)C(C)Sc1ccoc1C,AOEYNSLUBHRZPA-UHFFFAOYSA-N,,,,,,,,
CCCCCCOC(C)=O,AOGQPLXWSUTHQB-UHFFFAOYSA-N,DTXSID6022006,exact,1.318256738556407,experimental,169.0,predicted,2.96,experimental
CC(N)CN,AOHJOMMDDJHIJH-UHFFFAOYSA-N,,,,,,,,
C=C(C)C(=O)OCc1ccccc1,AOJOEFVRHOZDFN-UHFFFAOYSA-N,DTXSID0022193,exact,0.01548816618912481,predicted,256.0,predicted,2.53,experimental
CCCCCOCCCCC,AOPDRZXCEAKHHW-UHFFFAOYSA-N,DTXSID4022105,exact,0.8511380382023764,experimental,190.0,experimental,3.73,predicted
Cc1c(O)ccc(C=O)c1O,AOPMHYFEQDBXPZ-UHFFFAOYSA-N,DTXSID6064161,exact,8.128305161640995e-06,predicted,270.0,predicted,0.96,predicted
CC(=O)C(C)CC1CCC(C(C)C)CC1,AOQWZIUVPJRSBX-UHFFFAOYSA-N,,,,,,,,
CCC(CC)CC,AORMDLNPRGXHHL-UHFFFAOYSA-N,DTXSID8073211,exact,57.543993733715695,experimental,91.0,predicted,4.11,predicted
O=P([O-])([O-])OCC(O)CO.O=P([O-])([O-])OCC(O)CO.O=P([O-])([O-])OCC(O)CO.[Fe+3].[Fe+3],AORRAZSRUFKDBZ-UHFFFAOYSA-H,,,,,,,,
C/C=C/c1ccc(OCC)c(OC)c1,AOSKXPFBGRLCEG-GQCTYLIASA-N,DTXSID101250172,exact,0.006025595860743574,predicted,267.0,predicted,2.7,predicted
CC=Cc1ccc(OCC)c(OC)c1,AOSKXPFBGRLCEG-UHFFFAOYSA-N,DTXSID60864125,exact,0.006025595860743574,predicted,267.0,predicted,2.7,predicted
C=C(C)C1CCC(C=O)CC1,AOVAKEPXEOVCEW-UHFFFAOYSA-N,DTXSID60929925,exact,0.15135612484362082,predicted,228.0,predicted,2.76,predicted
CC(=O)OC/C(=C\CC(C)C)C(C)C,AOWLXZIJUIFJPM-KPKJPENVSA-N,DTXSID40866021,stereo-blind,0.07413102413009177,predicted,231.0,predicted,4.18,predicted
CC(=O)OCC(=CCC(C)C)C(C)C,AOWLXZIJUIFJPM-UHFFFAOYSA-N,DTXSID40866021,exact,0.07413102413009177,predicted,231.0,predicted,4.18,predicted
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,AOXRBFRFYPMWLR-XGXHKTLJSA-N,DTXSID6023024,exact,3.8018939632056126e-07,predicted,292.0,predicted,4.9,predicted
CC(O)CO.CCC(=O)O.CCC(=O)O,AOZXGDAPMMJOEO-UHFFFAOYSA-N,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)CCCCCC,APBQXTVQNYJPRE-UHFFFAOYSA-N,,,,,,,,
C=CCOC(=S)C(C)C,APEYLJXCIGQTIO-UHFFFAOYSA-N,,,,,,,,
C=CC(O)C/C=C/CC,APFBWMGEGSELQP-AATRIKPKSA-N,,,,,,,,
C=CC(O)CC=CCC,APFBWMGEGSELQP-UHFFFAOYSA-N,,,,,,,,
C=CC(O)C/C=C\CC,APFBWMGEGSELQP-WAYWQWQTSA-N,,,,,,,,
CC(C)(C)c1cccc(CCC=O)c1,APFNXQQLJSEQBM-UHFFFAOYSA-N,DTXSID501374203,exact,0.1318256738556407,predicted,259.0,predicted,4.03,predicted
Cc1cc(=O)[nH]c2ccccc12,APLVPBUBDFWWAD-UHFFFAOYSA-N,DTXSID20976132,exact,6.606934480075965e-05,predicted,286.0,predicted,1.99,predicted
CCCCCCOCC(O)OC(C)COCC(C)O,APLWTXVHOZTMJS-UHFFFAOYSA-N,,,,,,,,
CC/C=C/CCOC(=O)CCCCCCCCC,APSRJAGZYONPLL-SOFGYWHQSA-N,,,,,,,,
CC/C=C\CCOC(=O)CCCCCCCCC,APSRJAGZYONPLL-VURMDHGXSA-N,DTXSID10893869,exact,0.000239883291901949,predicted,285.0,predicted,6.3,predicted
CCSC(C)=O,APTGPWJUOYMUCE-UHFFFAOYSA-N,DTXSID5060807,exact,8.912509381337454,predicted,117.0,predicted,1.05,predicted
CCCCCCCCC(C(C)=O)C(=O)OCC,APTZVOCKCUIHMY-UHFFFAOYSA-N,,,,,,,,
CCOc1cccc2ccccc12,APWZAIZNWQFZBK-UHFFFAOYSA-N,DTXSID30201402,exact,0.002187761623949552,predicted,281.0,experimental,3.76,predicted
CC/C=C\CCOC(=O)C1CC1,AQALQDMWXUIMHX-ARJAWSKDSA-N,DTXSID4051825,exact,0.24547089156850305,predicted,224.0,predicted,2.75,predicted
CCC=CCCOC(=O)C1CC1,AQALQDMWXUIMHX-UHFFFAOYSA-N,DTXSID00861476,exact,0.24547089156850305,predicted,224.0,predicted,2.75,predicted
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,AQCHWTWZEMGIFD-UHFFFAOYSA-N,,,,,,,,
c1ccc(CCCc2ccncc2)cc1,AQIIVEISJBBUCR-UHFFFAOYSA-N,DTXSID5044869,exact,0.002754228703338166,predicted,322.0,experimental,3.25,predicted
CN=C(NC#N)NCCSCc1nc[nH]c1C,AQIXAKUUQRKLND-UHFFFAOYSA-N,DTXSID4020329,exact,1.0232929922807536e-09,predicted,327.0,predicted,0.4,experimental
CCC(O)CC,AQIXEPGDORPWBJ-UHFFFAOYSA-N,DTXSID8060400,exact,8.709635899560805,experimental,116.0,experimental,1.21,experimental
CC1(C)CCCC2=C1CC(C=O)CC2,AQJANVUPNABWRU-UHFFFAOYSA-N,,,,,,,,
O=C1CC2CCCCC2O1,AQKZNTBBGPQPBG-UHFFFAOYSA-N,,,,,,,,
CCc1occc(=O)c1OC(=O)C(C)C,AQLJHZDIKBDZFS-UHFFFAOYSA-N,DTXSID90234498,exact,0.0017378008287493763,predicted,269.0,predicted,2.07,predicted
CCCCCCC=CCC(=O)OCC,AQTFBZASTOWJAG-UHFFFAOYSA-N,DTXSID80827898,exact,0.03235936569296283,predicted,242.0,predicted,4.25,predicted
CCOC(OCC)C1CCCCC1,AQWRIVDSJKJUER-UHFFFAOYSA-N,DTXSID90449207,exact,0.11220184543019636,predicted,211.0,predicted,4.3,predicted
Cc1sccc1S,AQXLMAYNBMTBHD-UHFFFAOYSA-N,DTXSID80179920,exact,0.7943282347242815,predicted,190.0,predicted,2.04,predicted
CC(C)CCOCCC(C)C,AQZGPSLYZOOYQP-UHFFFAOYSA-N,DTXSID8052198,exact,1.4125375446227544,experimental,173.0,experimental,4.25,experimental
CCC=C(C)OC=O,AQZOZQXXUIKKOS-UHFFFAOYSA-N,,,,,,,,
CCCCCCCCCCCCCCCC(=O)Cl,ARBOVOVUTSQWSS-UHFFFAOYSA-N,DTXSID4051582,exact,0.000707945784384138,predicted,299.0,predicted,7.56,predicted
CCC1CC(C)=C(O)C1=O,ARHWUYVUNJLMRR-UHFFFAOYSA-N,,,,,,,,
C/C=C/C(=O)C(C)CC,ARJWAURHQDJJAC-GQCTYLIASA-N,,,,,,,,
C/C=C/C(=O)[C@@H](C)CC,ARJWAURHQDJJAC-KNIZRNDPSA-N,,,,,,,,
C/C=C/C(=O)[C@H](C)CC,ARJWAURHQDJJAC-PTYLAXBQSA-N,,,,,,,,
CC=CC(=O)C(C)CC,ARJWAURHQDJJAC-UHFFFAOYSA-N,,,,,,,,
CCCc1nc(C)cnc1C,ARRSOXMGLBJPNV-UHFFFAOYSA-N,DTXSID0066375,exact,0.11748975549395294,predicted,183.0,predicted,1.9,predicted
CC/C=C\CC/C=C/C(=O)NCC,ARSJQOAYGVNWEK-MLCWLASSSA-N,DTXSID20722353,stereo-blind,0.0008912509381337459,predicted,285.0,predicted,1.64,predicted
CCCCCCCCC(=O)OCCCCCCC,ARSLOAKOWGOSEX-UHFFFAOYSA-N,DTXSID90221848,exact,0.00023442288153199226,predicted,301.0,predicted,6.52,predicted
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,ARSRBNBHOADGJU-UHFFFAOYSA-N,DTXSID1020510,exact,1.8620871366628656e-08,predicted,446.0,predicted,5.8,experimental
CC(C)CC(=O)CO,ARVGGOVEVYSUPQ-UHFFFAOYSA-N,DTXSID60218306,exact,0.251188643150958,predicted,183.0,predicted,0.91,predicted
CCCCCC(=O)OC/C=C(\C)CCC=C(C)C,ARVSCQUZFFSNKF-NTCAYCPXSA-N,DTXSID20881398,exact,0.0023442288153199225,predicted,298.0,predicted,5.77,predicted
CCCCCC(=O)OC/C=C(/C)CCC=C(C)C,ARVSCQUZFFSNKF-QINSGFPZSA-N,DTXSID10887329,exact,0.0023442288153199225,predicted,298.0,predicted,5.77,predicted
CCCCC(O)C1=CCCCC1C(=O)O,ARVWTLSUIKUZCF-UHFFFAOYSA-N,,,,,,,,
CC(=O)OC1(C(C)C)CCCCC1,ARWCRTRFMZZZEQ-UHFFFAOYSA-N,,,,,,,,
COCC(C)O,ARXJGSRGQADJSQ-UHFFFAOYSA-N,,,,,,,,
OCCC(O)CO,ARXKVVRQIIOZGF-UHFFFAOYSA-N,,,,,,,,
CC=Cc1ccc(OCCCCCC)c(OC)c1,ARZVOANSIGANES-UHFFFAOYSA-N,DTXSID501241852,exact,2.8840315031266056e-05,predicted,308.0,predicted,4.59,predicted
CCCCCCCC(=O)OCCc1ccccc1,ASETYIALRXDVDF-UHFFFAOYSA-N,DTXSID4063909,exact,0.0006760829753919819,predicted,319.0,predicted,4.74,predicted
O=C(CCO)OCCc1ccccc1,ASEYDOIBHUMWAV-UHFFFAOYSA-N,DTXSID50906104,exact,1.071519305237607e-06,predicted,274.0,predicted,2.07,predicted
CCCC/C=C/CO,ASFYPVGAALGVNR-AATRIKPKSA-N,DTXSID30879009,exact,0.14125375446227545,predicted,178.0,experimental,1.97,predicted
COc1cccc(O)c1,ASHGTJPOSUFTGB-UHFFFAOYSA-N,DTXSID0022012,exact,0.019498445997580455,experimental,244.0,experimental,1.34,experimental
COC=CCc1ccc(CC(C)C)cc1,ASOSBHSBCNTOPO-UHFFFAOYSA-N,,,,,,,,
CC1=CC(=O)C(C)O1,ASOSVCXGWPDUGN-UHFFFAOYSA-N,,,,,,,,
CC(C)=CCO,ASUAYTHWZCLXAN-UHFFFAOYSA-N,DTXSID2027206,exact,3.2359365692962827,predicted,140.0,experimental,0.89,predicted
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,DTXSID6021290,exact,8.511380382023759e-10,predicted,303.0,predicted,0.19,experimental
CNC[C@H](O)c1ccc(O)c(O)c1.Cl,ATADHKWKHYVBTJ-FVGYRXGTSA-N,DTXSID1020568,exact,1.5135612484362072e-07,predicted,297.0,predicted,-1.52,predicted
[Be],ATBAMAFKBVZNFJ-UHFFFAOYSA-N,DTXSID4023913,exact,,,,,,
CCCCCCCCCCN(C)CCCCCCCCCC,ATBNMWWDBWBAHM-UHFFFAOYSA-N,DTXSID5027649,exact,4.677351412871981e-06,predicted,323.0,predicted,5.64,predicted
N#CBr,ATDGTVJJHBUTRL-UHFFFAOYSA-N,DTXSID9021550,exact,707.945784384138,predicted,128.0,predicted,1.59,predicted
CCOC(COCC=C(C)CCC=C(C)C)OCC,ATDPJLQIGJLPFD-UHFFFAOYSA-N,,,,,,,,
O=c1ccc2ccc(O)c(O)c2o1,ATEFPOUAMCWAQS-UHFFFAOYSA-N,DTXSID00197560,exact,6.918309709189363e-09,predicted,323.0,predicted,0.21,predicted
Nc1ccc(Nc2ccccc2)cc1,ATGUVEKSASEFFO-UHFFFAOYSA-N,DTXSID7025895,exact,1.2022644346174132e-05,experimental,354.0,experimental,2.66,predicted
NCCCCNCCCN,ATHGHQPFGPMSJY-UHFFFAOYSA-N,DTXSID4036645,exact,0.0020417379446695297,predicted,222.0,predicted,0.1,predicted
CNC=O,ATHHXGZTWNVVOU-UHFFFAOYSA-N,DTXSID0025608,exact,1.0,predicted,212.0,predicted,-1.29,predicted
[Sn],ATJFFYVFTNAWJD-UHFFFAOYSA-N,DTXSID1049801,exact,,,,,,
CCCCCCCCCC(=O)OCc1ccco1,ATRAUOWSKCEACM-UHFFFAOYSA-N,DTXSID50192505,exact,0.0003019951720402016,predicted,292.0,predicted,4.04,predicted
O=C([O-])O.[NH4+],ATRRKUHOCOJYRX-UHFFFAOYSA-N,DTXSID5035618,exact,0.010471285480508996,predicted,299.0,predicted,-0.13,predicted
CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,ATTZFSUZZUNHBP-UHFFFAOYSA-N,,,,,,,,
CCC,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,DTXSID5026386,exact,7079.457843841381,experimental,-42.0,experimental,2.36,experimental
C=CCOCC=C,ATVJXMYDOSMEPO-UHFFFAOYSA-N,DTXSID8060321,exact,85.11380382023764,predicted,94.0,experimental,1.19,predicted
CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,AUAHHJJRFHRVPV-BZDVOYDHSA-N,DTXSID4045345,exact,3.162277660168379e-06,predicted,269.0,predicted,-0.5,predicted
CCOCCC(C)CCC=C(C)C,AUAWLMMUJFEVCX-UHFFFAOYSA-N,,,,,,,,
CCC(C)c1ccc2ncccc2c1,AUBLFWWZTFFBNU-UHFFFAOYSA-N,,,,,,,,
OCC1COC(c2ccccc2)O1,AUDDNHGBAJNKEH-UHFFFAOYSA-N,,,,,,,,
O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,AUHHYELHRWCWEZ-UHFFFAOYSA-N,DTXSID7026102,exact,2.2908676527677748e-07,predicted,331.0,predicted,2.66,predicted
Cc1cc(C)cc(C)c1,AUHZEENZYGFFBQ-UHFFFAOYSA-N,DTXSID6026797,exact,2.51188643150958,predicted,170.0,predicted,3.5,experimental
CC(=O)OC[C@H]1O[C@@H]([S-])[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O.CCP(CC)CC.[Au+],AUJRCFUBUPVWSZ-JMYRMHIVSA-M,,,,,,,,
CCCSC(O)(CS)CCC,AURNDYOTTZUUDC-UHFFFAOYSA-N,,,,,,,,
CC1CCOC2(CCCCC2)O1,AUXQNFDMCKINEC-UHFFFAOYSA-N,,,,,,,,
CCN(CC)C(=S)SSC(=S)N(CC)CC,AUZONCFQVSMFAP-UHFFFAOYSA-N,DTXSID1021322,exact,1.4125375446227555e-05,predicted,337.0,predicted,3.88,experimental
CCCCCCCCOC=O,AVBRYQRTMPHARE-UHFFFAOYSA-N,DTXSID4059417,exact,1.3803842646028848,predicted,198.0,predicted,3.35,predicted
CN1CCCC1,AVFZOVWCLRSYKC-UHFFFAOYSA-N,DTXSID8042210,exact,100.0,experimental,81.0,experimental,0.92,experimental
CCCC(O)CCO,AVIYEYCFMVPYST-UHFFFAOYSA-N,,,,,,,,
COC/C=C(\C)CCC=C(C)C,AVJMJMPVWWWELJ-DHZHZOJOSA-N,DTXSID90883864,exact,1.023292992280754,predicted,207.0,predicted,2.95,predicted
COCC=C(C)CCC=C(C)C,AVJMJMPVWWWELJ-UHFFFAOYSA-N,DTXSID9072521,exact,1.023292992280754,predicted,207.0,predicted,2.95,predicted
CCOC(=O)OC1=C(C)OC(C)C1=O,AVJSAOBNPIMLKX-UHFFFAOYSA-N,,,,,,,,
CC1=CCC2C(C1)C1CC2C2(C1)OC2C,AVJUDQZBROVIIP-UHFFFAOYSA-N,,,,,,,,
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,AVKUERGKIZMTKX-UHFFFAOYSA-N,,,,,,,,
O=C1OCCCCCCCCCCOC1=O,AVLVWEMFOQYNEF-UHFFFAOYSA-N,,,,,,,,
CC(C)COC=O,AVMSWPWPYJVYKY-UHFFFAOYSA-N,DTXSID7060257,exact,39.810717055349734,experimental,98.0,experimental,1.29,predicted
CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,AVOLBYOSCILFLL-UHFFFAOYSA-N,,,,,,,,
O=Cc1ccc(Cl)cc1,AVPYQKSLYISFPO-UHFFFAOYSA-N,DTXSID2021860,exact,0.14454397707459277,predicted,213.0,predicted,2.1,experimental
CCC(C)(C#N)N=NC(C)(C#N)CC,AVTLBBWTUPQRAY-UHFFFAOYSA-N,,,,,,,,
NO,AVXURJPOCDRRFD-UHFFFAOYSA-N,DTXSID7041043,exact,,,,,,
Nc1cc(Cl)ccc1Cl,AVYGCQXNNJPXSS-UHFFFAOYSA-N,DTXSID6024967,exact,0.020417379446695295,predicted,251.0,experimental,2.75,experimental
CC(C)=CCC/C(C)=C/COC(=O)c1ccccc1O,AVZJNBYOLQWLDK-SDNWHVSQSA-N,,,,,,,,
CC(C)CCc1ccc2c(c1)OCC(=O)CO2,AWAHFLZWCBUHMX-UHFFFAOYSA-N,DTXSID60889171,exact,1.9498445997580456e-05,predicted,305.0,predicted,2.3,predicted
CCCC/C=C/COC(C)=O,AWCPMVVOGVEPRC-VOTSOKGWSA-N,DTXSID101015449,exact,0.6760829753919817,predicted,196.0,predicted,2.97,predicted
CC/C=C\CC(C)OC(=O)c1ccccc1O,AWFJMMINHWORIB-PLNGDYQASA-N,DTXSID10737335,stereo-blind,3.890451449942805e-06,predicted,293.0,predicted,3.54,predicted
