smiles,cramer,ames_alert,ames_sa,gradient
C=CCSC(C(=O)CC(C)C)C(C)C,I,0,,none
CCCOc1cncc(C)n1,III,0,,none
CCOc1cc(C2OC(C)CC(C)(C)O2)ccc1O,I,0,,none
CC/C=C(/C)C(=O)OCC/C=C/CC,I,0,,none
CC/C=C\CCOC(=O)/C(C)=C/CC,I,0,,none
CC/C=C\CCCCC=O,I,1,SA11_Ames,none
CC/C=C/CCCCC=O,I,1,SA11_Ames,none
CCC=CCCCCC=O,I,1,SA11_Ames,none
CC1(C)[C@H]2CC[C@]3(C2)[C@H]1C1(CCC3(C)C)OCCO1,I,0,,none
C=C(C)C1CCC(C=O)CC1.C=C(C)C1CCC(C=O)CC1,I,1,SA11_Ames,none
CCCCC(/C=C/C(=O)O)CC,I,0,,none
CCCCC(/C=C\C(=O)O)CC,I,0,,none
CCCC[C@H](/C=C\C(=O)O)CC,I,0,,none
Cc1ccc2c(c1)C=CCC2(C)C,II,0,,none
CCCCCCCOCC(=O)CO,III,0,,none
CCCCCCC(O)CCOC(C)=O,I,0,,none
CCOCC,I,0,,none
O=[N+]([O-])c1cccc(O)c1,III,1,SA27_Ames,II
CC(OC=O)c1ccccc1,I,0,,none
Cc1c(N=C=O)cccc1N=C=O,III,1,SA15_Ames;SA28_Ames;ar-N=CH2,none
C=CCSSSSSSCC=C,III,0,,none
Nc1cccc2ccccc12,III,1,SA28_Ames,III
Cc1ccccc1CCO,I,0,,none
C=C(C)C1CCC(C)(O)CC1,I,0,,none
C=C(C)C(=O)OCC(C)C,I,0,,none
C=C(C)[C@@H]1CC=C(C=O)CC1,II,1,SA10_Ames,none
C=C(C)C1CC=C(C=O)CC1,II,1,SA10_Ames,none
CC1COC(=O)O1,I,0,,none
CCCCCCCCCC(=O)OCCc1scnc1C,II,0,,none
CCCCCCCCC(OC(C)=O)C(=O)OC,I,0,,none
C/C=C\c1ccc(OC)cc1,I,0,,none
C/C=C/c1ccc(OC)cc1,I,0,,none
CC=Cc1ccc(OC)cc1,I,0,,none
CCOC(=O)C(CC)CS,I,0,,none
Cc1occc1S,III,0,,none
Br[Hg].Br[Hg],III,0,,III
CC(=O)OCCc1ccc(N2C(=O)c3ccccc3C2=O)cc1,II,0,,II
CC(=O)OC(CCC(C)C)c1ccccc1,I,0,,none
NC(N)=NCCC[C@H](N)C(=O)O.N[C@@H](CCC(=O)O)C(=O)O,III,0,,III
CC(=O)OCC1C=CC(C(C)C)CC1,I,0,,none
CCCCCCCCCOC(=O)CCC,I,0,,none
C[C@H]1CC[C@@H](C(C)(C)S)C(=O)C1,III,0,,none
C[C@@H]1CC[C@H](C(C)(C)S)C(=O)C1,III,0,,none
CC1CCC(C(C)(C)S)C(=O)C1,III,0,,none
C[C@H]1CC[C@H](C(C)(C)S)C(=O)C1,III,0,,none
CN(C)C(=O)Oc1ccc[n+](C)c1,III,0,,II
CC(=O)OCC(C)c1ccccc1,I,0,,none
COc1ccc(CCC(C)=O)cc1OC,I,0,,none
CCC1CCC(O)CC1,I,0,,none
C=CCCCC(C)O,I,0,,none
CNC(=O)C(C)(C(C)C)C(C)C,III,0,,none
O=C(c1ccccc1)c1ccccc1,III,0,,none
CC(C)c1ccccc1,I,0,,none
CCCC(O)C(CC)CO,I,0,,none
C[C@H]1OCCCCCCCCCCCOC1=O,III,0,,none
C[C@@H]1OCCCCCCCCCCCOC1=O,III,0,,none
CC(C)C(=O)[O-].CCOc1cc(C=O)ccc1O,I,1,SA11_Ames,none
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,III,0,,III
CCCC(=O)OCC(C)OC(=O)CCC,I,0,,none
CCCCOCC(C)O,III,0,,none
CCCCCCCCC=CC(C)=O,II,1,SA10_Ames,none
C1CCNC1,II,0,,III
FCF,III,0,,III
C=C(C)C1CCC(C)=C1CC(C)(C)COC(=O)CC,I,0,,none
S,III,0,,none
CCOC(=O)C1OC1(C)c1ccc(OC)cc1,III,1,SA7_Ames,none
Nc1ccccc1C(=O)O,III,0,,III
CC1(C)[C@H]2CC=C(CO)[C@@H]1C2,I,0,,none
CC1(C)C2CC=C(CO)C1C2,I,0,,none
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.O.O.O,III,0,,III
CCC/C=C/CCC(C)=O,III,0,,none
CCCC=CCCC(C)=O,III,0,,none
CC(C)COC(=O)C(C)C,I,0,,none
C=CCCCCC(C)=O,I,0,,none
CCOc1ccc(N(C)C(N)=O)cc1,III,0,,II
O=C(CO)CO,III,0,,none
CCCc1scnc1CC,II,0,,none
CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@](O)(C(=O)OC)C1)[C@@H]32,III,0,,II
CCCCC(=O)[O-].[NH4+],III,0,,none
CCCCC(C)OC(C)=O,I,0,,none
c1ccc2c(c1)cc1ccc3c4ccccc4cc4ccc2c1c43,III,1,SA18_Ames,none
OCCc1cccc2ccccc12,III,0,,none
CC(C)CCOCc1ccccc1,III,0,,none
COc1cc(CCCS(=O)(=O)[O-])ccc1OC(Cc1cccc(OC)c1O)CS(=O)(=O)[O-].[Ca+2],I,0,,none
O=P([O-])([O-])[O-].[Na+].[Na+].[Na+],III,0,,none
ClSC(Cl)(Cl)Cl,III,0,,III
[Cu],III,0,,none
C1COCCO1,II,0,,none
CC(=O)CC(=O)OCC=C(C)CCC=C(C)C,I,0,,none
CC(=O)CC(=O)OC/C=C(\C)CCC=C(C)C,I,0,,none
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,III,0,,I
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,III,0,,none
C=C(C)c1cc(C(C)=O)ccn1,II,0,,none
CCCCCCCCCCCC1CCC(=O)O1,I,0,,none
C/C(=C/CCC(C)CCO)CCc1ccccc1,II,0,,none
CC1CCC2C(C1)C(C(C)C)CCC2(C)O,I,0,,none
Cn1c(=O)c2c(ncn2C)n(C)c1=O,III,0,,II
CSCCCC=O,I,1,SA11_Ames,none
CC(O)C(=O)NCCO,I,0,,none
CCCCCCC/C=C/C=C/CO,I,0,,none
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,III,0,,I
CCCCCCCCCCCCCCCCCC,I,0,,none
CC(C)COC(=O)c1ccccc1C(=O)[O-],I,0,,none
CCCCC(O)CC,I,0,,none
CCCC[C@@H](O)CC,I,0,,none
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,II,0,,none
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)CO,I,0,,none
C[C@@H]1CCCC(=O)O1,I,0,,none
CC1CCCC(=O)O1,I,0,,none
CC(=O)Nc1ccc(O)cc1,III,1,SA28ter_Ames,none
C/C=C(/C)C(=O)OCCC,I,0,,none
C/C=C(\C)C(=O)OCCC,I,0,,none
CCC(=O)Cl,III,1,SA1_Ames,III
CCC(O)/C(C)=C/C1(C)CC2C=CC1C2,I,0,,none
C=CCOC(=O)C=CCCCCCC,III,0,,none
Cc1ccc(N)cc1,III,1,SA28_Ames,III
CCCCCCCCC1CCCC(=O)O1,I,0,,none
CCCCC1COC2(CCCC2)O1,I,0,,none
CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,I,0,,none
CCCCC(CC)CNCC(CC)CCCC,III,0,,III
CCCOC(CC(C)C)OCCC,I,0,,none
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,I,0,,none
CC(C)CCCC(C)CC#N,III,0,,none
CNCCc1ccccc1,III,0,,III
O=Cc1ccc2c(c1)OCO2,III,1,SA11_Ames,none
COC1C(O)COC(OCC2OC(OC3C(O)C(C)OC(CO)C3O)C(O)C(OC)C2O)C1O,III,0,,none
CC/C=C\C=C\C=O,II,1,SA10_Ames,none
CCC=CC=CC=O,II,1,SA10_Ames,none
CC/C=C/C=C/C=O,II,1,SA10_Ames,none
C=CC(C)(O)CCC1OC1(C)C,III,1,SA7_Ames,none
CC(c1ccccc1)C1OCCO1,I,0,,none
CCC/C=C/COC(=O)CC(C)C,I,0,,none
COCCOCCO,I,0,,none
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,II,0,,none
CSC(C)C(=O)O,I,0,,none
CCOc1ccccc1C(N)=O,III,0,,II
CCC1SSSC(CC)S1,I,0,,none
CC(C)CC1OC(CC(C)C)OC(CC(C)C)O1,III,0,,none
CCCSC(C)=O,III,0,,none
Cl/C=C/c1ccccc1,III,1,SA4_Ames,III
COCCOCCOC,III,0,,none
OC1COC(Cc2ccccc2)OC1,I,0,,none
C=CCc1ccc(OC(C)=O)c(OC)c1,I,1,SA38_Ames,none
CC(C)(C)C1CCC2(CC1)OCCO2,I,0,,none
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Co+3],III,0,,none
CC(=O)[O-].[K+],I,0,,none
C/C=C/C=C/C(=O)OCCCC,I,0,,none
CC(Cl)Cl,III,1,SA8_Ames,III
CCCCCOC(=O)C(C)CCC,I,0,,none
CCCOC(=O)CCC(C)C,I,0,,none
CCCCCC(=O)CCCC(=O)O,I,0,,none
CC(C)=C(CO)CCC(C)C,I,0,,none
CC(C)=CCCC(C)(C)C(=O)O,I,0,,none
F[Si](F)(F)[Si](F)(F)F,III,0,,III
C[C@@H](C=O)Cc1ccc(C(C)(C)C)cc1,I,1,SA11_Ames,none
C[C@H](C=O)Cc1ccc(C(C)(C)C)cc1,I,1,SA11_Ames,none
CC(C=O)Cc1ccc(C(C)(C)C)cc1,I,1,SA11_Ames,none
CCCc1nc(C)c(C)o1,II,0,,none
Nc1ccc(Cl)c(Cl)c1,III,1,SA28_Ames,III
CCC/C=C\CCO,I,0,,none
CCC/C=C/CCO,I,0,,none
CCCC=CCCO,I,0,,none
CCOc1c([N+](=O)[O-])cc(C=O)cc1C(C)(C)C,III,1,SA11_Ames;SA27_Ames,II
CCC(C)CC(O)CC,I,0,,none
CN1CCCC1=O,II,0,,II
CCC(C)COC(=O)/C=C/c1ccccc1,I,0,,none
CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC,III,0,,none
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,III,0,,none
CCOC(OCC)c1ccco1,II,0,,none
O=C(O)Cc1c[nH]c2ccccc12,II,0,,none
CC(C)=CC=O,II,1,SA10_Ames,none
CC1(C)COC(=O)[C@@H]1O,I,0,,none
CC1(C)COC(=O)C1O,I,0,,none
OCC(O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,I,0,,none
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,I,0,,none
OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,I,0,,none
O=C(OCc1ccccc1)c1ccccc1,I,0,,none
COC(CC(C)CCC=C(C)C)OC,I,0,,none
C=C(C)C1CCC(C)=CC1=O,II,1,SA10_Ames,none
CCCCCCCCCCCCCCN(C)C,I,0,,II
C=Cc1ccccc1OC,I,0,,none
C=C1CCCC(C)(C)C1/C=C/C(C)=O,II,1,SA10_Ames,none
CCCCCC=CC=CC(=O)OC,I,0,,none
CCCCC/C=C\C=C\C(=O)OC,I,0,,none
CC(C)CCC(CO)C(C)C,I,0,,none
NC[C@H](O)c1ccc(O)c(O)c1,III,0,,III
CCCCCCCCCCCCOCCO,I,0,,none
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],III,0,,III
OC1CCCCCCCCCCC1,I,0,,none
O=C(Cc1ccccc1)OC/C=C/c1ccccc1,I,0,,none
O=C(Cc1ccccc1)OCC=Cc1ccccc1,I,0,,none
CCCCCC=CC=CO,III,0,,none
FS(F)(F)(F)(F)F,III,0,,III
CC1=C(C=O)C(C)(C)CC=C1,II,1,SA10_Ames,none
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,III,1,SA5_Ames,III
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,III,1,SA5_Ames,III
CCC(CC)C1CC(C)(O)CCO1,II,0,,none
CCCCN(CC)C(=O)SCCC,III,1,SA16_Ames,II
CCCCCCOC(=O)CCC(C)C,I,0,,none
CCCCCN=C=S,III,1,SA15_Ames,none
C[N+](C)(C)CCO.[Cl-],III,0,,III
CCC#CC(C)C.O=C(O)O,III,0,,none
CC=CCOCC/C=C\CC,III,0,,none
CCOC(=O)CC1CCC2CCCCC2C1,I,0,,none
Cc1ccc(CC(C)C=O)cc1,I,1,SA11_Ames,none
CC1CCC2(C)C(C1)C2(C#N)C#N,III,0,,none
CC1CCCC(C)C1,I,0,,none
C=CCCC(=O)OC,I,0,,none
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-],III,0,,none
CCCSSSCC,III,0,,none
C/C(C=O)=C\CCC1(C)C2CC3C(C2)C31C,II,1,SA10_Ames,none
CC(C=O)=CCCC1(C)C2CC3C(C2)C31C,II,1,SA10_Ames,none
CCCCCCCCC(=O)OCCC(C)C,I,0,,none
COc1ccc(CC2CC2)cc1,II,0,,none
CC(=O)C=C(C)C,II,1,SA10_Ames,none
CCCC(=O)OC(C)(C)Cc1ccccc1,I,0,,none
CC(C)CC=NCCc1ccccc1,III,0,,none
CC1OC(C)C2Cc3ccccc3C2O1,II,0,,none
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+],III,0,,II
C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,I,0,,none
C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,I,0,,none
CCCCCC(=O)OCC,I,0,,none
C=C(C)c1ccc(C)c(OC)c1,I,0,,none
CCCCCCC(=O)CCOC(C)=O,I,0,,none
C=CCOC(=O)CCCC1CCCCC1,III,0,,none
c1ccc2[nH]ccc2c1,III,0,,none
COC1=C(C)O[C@@H](C)C1=O,II,1,SA10_Ames,none
COC1=C(C)O[C@H](C)C1=O,II,1,SA10_Ames,none
COC1=C(C)OC(C)C1=O,II,1,SA10_Ames,none
Cc1cc(C(C)(C)C)c2oc(=O)cc(C)c2c1,III,1,SA30_Ames,none
Cl[Si](Cl)(Cl)C1CCCCC1,III,0,,III
CCCCC(CC)COC=O,I,0,,none
CC(=O)OC12CCCC(C)(CCC3C1CC3(C)C)C2,I,0,,none
CC(=O)O[C@@]12CCC[C@@](C)(CC[C@@H]3[C@@H]1CC3(C)C)C2,I,0,,none
CC1(C)CCC(CO)C23C4CC(CC412)C3(C)C,II,0,,none
CCCCCCC(C)OC(C)=O,I,0,,none
SCc1ccccn1,III,0,,none
C=CCc1ccc(OC(=O)/C=C/c2ccccc2)c(OC)c1,I,1,SA38_Ames,none
C=CCc1ccc(OC(=O)C=Cc2ccccc2)c(OC)c1,I,1,SA38_Ames,none
CCCCCCCCCC1OCC(C)O1,I,0,,none
CC(CO)Cc1ccc(C(C)(C)C)cc1,I,0,,none
C=CCCCCCCCCC(=O)OC(C)C,I,0,,none
C=C(C)C(=O)OC(C)(C)C,I,0,,none
C=CCC#N,III,0,,none
COC(=O)COC/C=C(\C)CCC=C(C)C,III,0,,none
O=C(c1ccccc1)c1ccc2ccccc2c1,III,0,,none
CC1CCC(C(C)C)C(OC(=O)c2ccccc2O)C1,I,0,,none
CCCC(=O)CC(=O)OC,I,0,,none
CN1CCOCC1,II,0,,II
C=CCOC(=O)c1ccco1,III,0,,none
CCCC=CC(=O)OCC,I,0,,none
CCC/C=C/C(=O)OCC,I,0,,none
CCCCCC[C@@H](C)O,I,0,,none
CCCCCC[C@H](C)O,I,0,,none
CCCCCCC(C)O,I,0,,none
C=CCOC(=O)CCCCCC,III,0,,none
C1=CC2C=CC1C2,I,0,,none
O=C(O)CCCO,I,0,,none
CCCCCCCC/C=C/CO,I,0,,none
CCCCCCCCC=CCO,I,0,,none
CCC(=O)C(O)CC,I,0,,none
FC(F)(Cl)CCl,III,1,SA8_Ames,I
O=C(Cl)c1ccc([N+](=O)[O-])cc1,III,1,SA1_Ames;SA27_Ames,III
CCCCOC(=O)CS,I,0,,none
O=Cc1ccc(N=C=S)cc1,III,1,SA11_Ames;SA15_Ames,none
C=CCCN=C=S,III,1,SA15_Ames,none
COC(=O)C(C)C[Si](C)(Cl)Cl,III,0,,III
CCCC(=O)OC[C@@H](C)c1ccccc1,I,0,,none
CCCC(=O)OCC(C)c1ccccc1,I,0,,none
COc1ccc(OC(C)C(=O)[O-])cc1.[Na+],III,0,,none
NC(=O)OCC(O)COc1ccc(Cl)cc1,III,1,SA16_Ames,III
CCCCCCCCCC1CCCC(=O)O1,I,0,,none
CCc1ccc(=O)oc1,III,0,,none
CSCc1ccco1,III,0,,none
CCCCCCCCCCCCCC(=O)OCC(C)C,I,0,,none
C=C(C)CCC[C@H](C)CCOC(=O)Cc1ccccc1,I,0,,none
C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1,I,0,,none
NC(=O)c1ccccc1O,III,0,,II
CCC(=O)/C=C/c1ccc(OC)cc1,II,0,,none
CCC(=O)C=Cc1ccc(OC)cc1,II,0,,none
FC(F)(Cl)C(Cl)(Cl)Cl,III,0,,I
CC1CCC(C(C)C)C(OC(=O)C2CCC(=O)N2)C1,II,0,,none
CC(C)COC(=O)C(C)c1ccccc1,I,0,,none
CC(O)CN(CC(C)O)CC(C)O,III,0,,II
CC/C=C(\C)COC(C)=O,I,0,,none
CCC=C(C)COC(C)=O,I,0,,none
CC(C)C(C=O)=Cc1ccc(C(C)C)cc1,II,0,,none
CCOC(=O)c1ccccc1NC(C)=O,III,1,SA28ter_Ames,none
CCCC(CCOC)[SH]=C(O)OCC,III,0,,none
CCC/C=C/COC=O,I,0,,none
NCCCCCC(=O)O,I,0,,III
CCC1CCC(CC)CC1,I,0,,none
C=C(C)COC(=O)C(C)C,I,0,,none
CCC(OC(C)=O)C(=O)OC,I,0,,none
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],III,1,SA27_Ames,I
CCC(C)C(=O)C(=O)[O-].[Na+],I,0,,none
C=C1CCCC(C)(C)C1C(=O)OC,I,0,,none
O=C(O)c1ccco1,II,0,,none
CC1=CCC(C(C)(C)OC(=O)C(C)C)CC1,I,0,,none
O=Cc1ccccc1O,I,1,SA11_Ames,none
SCCCCS,III,0,,none
Cc1ccc2ccccc2n1,III,0,,none
c1ccc2ncccc2c1,III,1,SA69_Ames,none
O=C([O-])COc1cc(Cl)c(Cl)cc1Cl,III,0,,III
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,III,0,,III
CCOC(=O)Oc1ccc(C)cc1,I,0,,none
CC1=CCC(C(C)(C)OC(=O)c2ccccc2)CC1,I,0,,none
CCCSSCC,III,0,,none
Ic1ccccc1,III,0,,none
CN1CCCC1c1cccnc1,III,0,,II
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],III,0,,II
COc1scnc1CC(C)C,II,0,,none
CCCCCc1csc(C)n1,III,0,,none
CCCCCCCCCc1ccccc1O,II,0,,none
CCCCCCCCOCCCCCCC,III,0,,none
CCCCCCCCCCCC,I,0,,none
Cc1nc(CC(C)C)oc1C,II,0,,none
CP(=O)(F)OC1CCCCC1,III,0,,III
CCCC(=O)OC(CC)c1ccccc1,I,0,,none
O=c1c2ccccc2ccc2ccccc12,III,1,SA18_Ames,none
COC(=O)C(C)S,I,0,,none
C=C(C)C(=O)OCCCC,I,0,,none
O=C(CCl)OCc1ccccc1,III,1,SA8_Ames,III
N#C[S-].[NH4+],III,0,,none
CSc1ccccc1O,I,0,,none
CC(C)=CCC/C(C)=C/COC(=O)CC(C)C,I,0,,none
CC(C)=CCCC(C)=CCOC(=O)CC(C)C,I,0,,none
CC(C)=CCC/C(C)=C\COC(=O)CC(C)C,I,0,,none
Cc1cnc(CC(C)C)s1,II,0,,none
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,III,1,SA28_Ames,III
O=C(O)/C=C\C(=O)CC(=O)O,II,1,SA10_Ames,none
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,III,0,,III
[Mg+2].[O-][O-],III,0,,none
CC1=C2C(CC1)[C@H](C)CC[C@@H]1[C@H]2C1(C)C,I,0,,none
CC1=C2C3C(CC[C@@H](C)[C@H]2CC1)C3(C)C,I,0,,none
COC(C)OC,I,0,,none
CCOC(C)OCCC(C)CCC=C(C)C,I,0,,none
CCC(=O)C=CC=C(C)CCC=C(C)C,II,1,SA10_Ames,none
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],III,1,SA27_Ames,II
[SeH2],III,0,,none
COc1ccc(Nc2nnc(-c3ccc(N)cc3)s2)cc1,III,1,SA28_Ames,III
CCCCCCl,III,1,SA8_Ames,III
CC(=O)CCC1=C(C)C=CCC1(C)C,I,0,,none
CC(CCO)c1ccccc1,I,0,,none
O=[N+]([O-])[O-].[Ag+],III,0,,II
CC(=O)C=CC1=CC(C)(C)CCCC1C,II,1,SA10_Ames,none
Cc1cc(C)c(C)cc1C,I,0,,none
CC(C)CC(=O)OC1CCCCC1,I,0,,none
CC(=O)OC(C(C)=O)C(O)CO,I,0,,none
O=S(=O)([O-])[O-].[Mn+2],III,0,,none
CC12CCC(C(=O)O1)C2(C)C,I,0,,none
CC1=CCC2(CC1)COC(C)OC2,I,0,,none
CC(=O)c1oc(C)cc1C,II,0,,none
CC1OC(C)OC(C)O1,III,0,,none
O[C@@H]1[C@@H](O)[C@@H](O)OC[C@H]1O,I,0,,none
OC1COC(O)C(O)C1O,I,0,,none
CCCCCCCCCCCCC1CCC(=O)O1,I,0,,none
CC(=O)[n+]1cc(C)nc(C)c1,II,0,,none
C1CCCCCCCCCCCCCC1,II,0,,none
CCC=C(C)C(=O)OC,I,0,,none
CCC#CCCCCC,III,0,,none
CCCCCCCC(=O)OOC(=O)CCCCCCC,III,0,,none
O=S(=O)(O)c1ccccc1,III,0,,none
CSSc1ccoc1C,III,0,,none
SCCCCCCS,III,0,,none
CC1=CC(C)(C)C=C(C)C1=O,II,1,SA10_Ames,none
CCCCCCCCC[Si](Cl)(Cl)Cl,III,0,,III
CC(C)OC(=O)Cc1ccccc1,I,0,,none
CCCCCCCCC/C=C\C=O,II,1,SA10_Ames,none
CCCCCCCCCC=CC=O,II,1,SA10_Ames,none
CCCCCCCCC/C=C/C=O,II,1,SA10_Ames,none
CCC/C=C/CCC(=O)OC,I,0,,none
CCC/C=C\CCC(=O)OC,I,0,,none
Cc1ccc(Oc2ccccc2)cc1,III,0,,none
Cc1ccc(C(=O)C=Cc2ccccc2)cc1,III,1,SA38_Ames,none
c1ccc(CC2OCCO2)cc1,I,0,,none
CCCCOP(=O)(OCCCC)OCCCC,III,1,SA2_Ames,none
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,III,0,,III
C=C(C)C=O,II,1,SA10_Ames,none
CCCCCC(CC)OC(C)=O,I,0,,none
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],III,1,SA27_Ames,II
CCCCCCCCCC(=O)OC(C)CCC,I,0,,none
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,I,0,,none
CCCC(=O)OC1=C(C)CCC1=O,II,1,SA10_Ames,none
C=C(C)/C=C/[C@@H]1C[C@@H](C)CO1,II,0,,none
C=C(C)C=CC1CC(C)CO1,II,0,,none
CCCCC(CC)COC(=O)CCS,I,0,,none
C=CCC(CC)C(=O)CC,III,0,,none
C=C(C)C(=O)OCC,I,0,,none
O=C(Oc1cccc(OC(=O)c2ccccc2)c1)c1ccccc1,I,0,,none
C=C(C)C1=CC=C(C)C(O)C1,I,0,,none
N#CCc1ccccc1,III,0,,none
CCCS,III,0,,none
CCCCCCOC(=O)CC(=O)c1ccccc1,I,0,,none
C=C1CC[C@H]2C[C@H]1C2(C)C.CC(C)C1=CCC(C=O)=CC1.CC(C)c1ccc(C=O)cc1.Cc1ccc(C(C)C)cc1,II,1,SA10_Ames;SA11_Ames,none
CC(C)COC(=O)CCc1ccco1,II,0,,none
CC(C)=CCCC(C)=CCCC(C)CO,I,0,,none
CC(C)CCC(=O)OC(C)C,I,0,,none
CC1C(C)(C)C2CCCC3OC(C)(C)CC32C1(C)C,III,0,,none
CC(C)CCOC(Cc1ccccc1)OCCC(C)C,I,0,,none
CCOCCOC(C)=O,I,0,,none
O.O=[Al]O[Al]=O.O=[Si]=O,III,0,,none
CC(O)CC(C)(C)O,I,0,,none
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O,I,0,,none
CC(C)C1=CCC(C(=O)O)CC1,I,0,,none
C=CC(C)(CCC1OC1(C)C)OC(C)=O,III,1,SA7_Ames,none
CC(C)C1OCC(C)(C)C(C(C)C)O1,I,0,,none
CN(C)C1CCCCC1,III,0,,II
CC(=O)OOC(C)(C)C,III,0,,none
CCCCCCCCCCOCC=O,III,1,SA11_Ames,none
C[C@]1(O)C[C@H]2CC(=O)[C@]34CCCN3CCC[C@]24[C@@H](O)C1,III,0,,II
Sc1cccs1,III,0,,none
CCOc1cc(C=O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,I,1,SA11_Ames,none
Nc1cc(Cl)ccc1O,III,1,SA28_Ames,III
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@@H](O)C(=O)O,III,0,,none
C=C(C)C1CCCCC1,I,0,,none
[Br-].[NH4+],III,0,,III
CC1=CCOC(c2ccccc2)C1,II,0,,none
[He],III,0,,none
CCCCOC(C)OCCCC,I,0,,none
Cc1ccc2c(c1)OCC(=O)CO2,II,0,,none
CCCCCCCCOC(=O)CCC(C)C,I,0,,none
CC(=O)CC(C)(C)O,I,0,,none
CC(C)=CCCC(C)=CC=CC(=O)CC(C)C,II,1,SA10_Ames,none
CSCc1cccs1,III,0,,none
CCCCCCCc1ccc(S)cc1,II,0,,none
CSCCC(=O)C(=O)O,I,0,,none
CC(CO)CC(C)c1ccccc1,I,0,,none
[CH2]CCCO,I,0,,none
C/C=C\CCCOC(C)=O,I,0,,none
CCCCCCOC(=O)C(CC)CC,I,0,,none
S=P(Cl)(Cl)c1ccccc1,III,0,,III
CCC/C=C/COC(=O)C(C)CC,I,0,,none
CCC(C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)[N+](=O)[O-],III,0,,III
CN1CCNc2ccccc21,II,0,,III
C=CCC1(C)C(=O)CC2(C)CCC1C2,I,0,,none
CCCCCCCCCOC(=O)C(C)C,I,0,,none
CC(=S)Oc1ccccc1C,III,0,,none
O=CCCCC=O,I,1,SA11_Ames,none
O=C1CCCCCCCCCCC1,I,0,,none
C=Cc1ccc2oc(=O)oc2c1,I,0,,none
CC(=O)C(C)C,I,0,,none
Cc1ccc(O)c([N+](=O)[O-])c1,III,1,SA27_Ames,II
C[N+]([O-])(CCCl)CCCl.Cl,III,1,SA5_Ames,III
CC(CCCC(C)(C)O)CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,III,0,,none
CC(=O)CC(C)c1ccccc1,I,0,,none
CCCCCCCCCCOC(=O)C=Cc1ccccc1,I,0,,none
CC1=CCC(C/C=C(\C)C(C)O)C1(C)C,I,0,,none
[Rn],III,0,,none
CCCOC(C(=O)O)c1ccccc1,III,0,,none
CC(C)=CCC/C(C)=C/CC=CC(C)(O)CCC=C(C)C,I,0,,none
